ensg	gene	ID	X1	X2	X3	X4	X5	X6	X7	X8	X9
ENSG00000010319.1	gene_348	evm.TU.SUPER__15.166	SUPER__15	EVM	gene	19117664	19126713	.	+	.	ID=evm.TU.SUPER__15.166;Name=EVM prediction SUPER__15.166
ENSG00000010322.1	gene_349	evm.TU.SUPER__15.164	SUPER__15	EVM	gene	19075436	19106939	.	-	.	ID=evm.TU.SUPER__15.164;Name=EVM prediction SUPER__15.164
ENSG00000010327.1	gene_350	evm.TU.SUPER__15.163	SUPER__15	EVM	gene	19046057	19072593	.	-	.	ID=evm.TU.SUPER__15.163;Name=EVM prediction SUPER__15.163
ENSG00000011198.1	gene_383	evm.TU.SUPER__15.526	SUPER__15	EVM	gene	50218475	50246295	.	-	.	ID=evm.TU.SUPER__15.526;Name=EVM prediction SUPER__15.526
ENSG00000011376.1	gene_394	evm.TU.SUPER__15.508	SUPER__15	EVM	gene	49379631	49470740	.	-	.	ID=evm.TU.SUPER__15.508;Name=EVM prediction SUPER__15.508
ENSG00000012171.1	gene_414	evm.TU.SUPER__15.662	SUPER__15	EVM	gene	56681988	56688504	.	-	.	ID=evm.TU.SUPER__15.662;Name=EVM prediction SUPER__15.662
ENSG00000012223.1	gene_417	evm.TU.SUPER__15.495	SUPER__15	EVM	gene	48896059	48918216	.	+	.	ID=evm.TU.SUPER__15.495;Name=EVM prediction SUPER__15.495
ENSG00000014257.1	gene_460	evm.TU.SUPER__15.360	SUPER__15	EVM	gene	33184735	33225165	.	-	.	ID=evm.TU.SUPER__15.360;Name=EVM prediction SUPER__15.360
ENSG00000016391.1	gene_547	evm.TU.SUPER__15.134	SUPER__15	EVM	gene	17875222	17882928	.	+	.	ID=evm.TU.SUPER__15.134;Name=EVM prediction SUPER__15.134
ENSG00000016864.1	gene_553	evm.TU.SUPER__15.158	SUPER__15	EVM	gene	18888294	18895592	.	+	.	ID=evm.TU.SUPER__15.158;Name=EVM prediction SUPER__15.158
ENSG00000017260.1	gene_554	evm.TU.SUPER__15.368	SUPER__15	EVM	gene	34056273	34182927	.	-	.	ID=evm.TU.SUPER__15.368;Name=EVM prediction SUPER__15.368
ENSG00000023330.1	gene_616	evm.TU.SUPER__15.621	SUPER__15	EVM	gene	55833194	55844361	.	-	.	ID=evm.TU.SUPER__15.621;Name=EVM prediction SUPER__15.621
ENSG00000033867.1	gene_704	reg_17474	SUPER__15	TOGA	gene	42742027	42828881	.	-	.	ID=reg_17474;Name=gene.reg_17474
ENSG00000034533.1	gene_711	evm.TU.SUPER__15.367	SUPER__15	EVM	gene	34047869	34055496	.	+	.	ID=evm.TU.SUPER__15.367;Name=EVM prediction SUPER__15.367
ENSG00000041880.1	gene_789	evm.TU.SUPER__15.630	SUPER__15	EVM	gene	55981014	55985733	.	-	.	ID=evm.TU.SUPER__15.630;Name=EVM prediction SUPER__15.630
ENSG00000047849.1	gene_858	reg_19266	SUPER__15	TOGA	gene	58018981	58085085	.	+	.	ID=reg_19266;Name=gene.reg_19266
ENSG00000051382.1	gene_924	evm.TU.SUPER__15.305	SUPER__15	EVM	gene	28932035	29001437	.	+	.	ID=evm.TU.SUPER__15.305;Name=EVM prediction SUPER__15.305
ENSG00000055955.1	gene_1000	evm.TU.SUPER__15.146	SUPER__15	EVM	gene	18666426	18717679	.	+	.	ID=evm.TU.SUPER__15.146;Name=EVM prediction SUPER__15.146
ENSG00000055955.2	gene_1001	evm.TU.SUPER__15.149	SUPER__15	EVM	gene	18743851	18760935	.	+	.	ID=evm.TU.SUPER__15.149;Name=EVM prediction SUPER__15.149
ENSG00000055955.3	gene_1002	evm.TU.SUPER__15.152	SUPER__15	EVM	gene	18788379	18802789	.	+	.	ID=evm.TU.SUPER__15.152;Name=EVM prediction SUPER__15.152
ENSG00000055957.1	gene_1003	evm.TU.SUPER__15.151	SUPER__15	EVM	gene	18781999	18782722	.	-	.	ID=evm.TU.SUPER__15.151;Name=EVM prediction SUPER__15.151
ENSG00000055957.2	gene_1004	evm.TU.SUPER__15.155	SUPER__15	EVM	gene	18819220	18832627	.	-	.	ID=evm.TU.SUPER__15.155;Name=EVM prediction SUPER__15.155
ENSG00000056736.1	gene_1013	evm.TU.SUPER__15.132	SUPER__15	EVM	gene	17832302	17848154	.	-	.	ID=evm.TU.SUPER__15.132;Name=EVM prediction SUPER__15.132
ENSG00000060971.1	gene_1080	evm.TU.SUPER__15.535	SUPER__15	EVM	gene	50979105	50988296	.	-	.	ID=evm.TU.SUPER__15.535;Name=EVM prediction SUPER__15.535
ENSG00000064300.1	gene_1147	evm.TU.SUPER__15.744	SUPER__15	EVM	gene	58473945	58476878	.	-	.	ID=evm.TU.SUPER__15.744;Name=EVM prediction SUPER__15.744
ENSG00000066405.1	gene_1254	evm.TU.SUPER__15.314	SUPER__15	EVM	gene	29339670	29357620	.	-	.	ID=evm.TU.SUPER__15.314;Name=EVM prediction SUPER__15.314
ENSG00000067560.1	gene_1303	evm.TU.SUPER__15.690	SUPER__15	EVM	gene	57241244	57248296	.	+	.	ID=evm.TU.SUPER__15.690;Name=EVM prediction SUPER__15.690
ENSG00000068001.1	gene_1319	evm.TU.SUPER__15.657	SUPER__15	EVM	gene	56655431	56657774	.	+	.	ID=evm.TU.SUPER__15.657;Name=EVM prediction SUPER__15.657
ENSG00000068028.1	gene_1321	evm.TU.SUPER__15.655	SUPER__15	EVM	gene	56639245	56646827	.	+	.	ID=evm.TU.SUPER__15.655;Name=EVM prediction SUPER__15.655
ENSG00000068745.1	gene_1348	evm.TU.SUPER__15.712	SUPER__15	EVM	gene	57613426	57621132	.	+	.	ID=evm.TU.SUPER__15.712;Name=EVM prediction SUPER__15.712
ENSG00000069849.1	gene_1386	evm.TU.SUPER__15.269	SUPER__15	EVM	gene	26634550	26672712	.	-	.	ID=evm.TU.SUPER__15.269;Name=EVM prediction SUPER__15.269
ENSG00000070950.1	gene_1444	evm.TU.SUPER__15.188	SUPER__15	EVM	gene	22022521	22110535	.	-	.	ID=evm.TU.SUPER__15.188;Name=EVM prediction SUPER__15.188
ENSG00000071282.1	gene_1463	evm.TU.SUPER__15.184	SUPER__15	EVM	gene	21720866	21778702	.	+	.	ID=evm.TU.SUPER__15.184;Name=EVM prediction SUPER__15.184
ENSG00000072756.1	gene_1548	evm.TU.SUPER__15.605	SUPER__15	EVM	gene	55176376	55183545	.	+	.	ID=evm.TU.SUPER__15.605;Name=EVM prediction SUPER__15.605
ENSG00000073711.1	gene_1591	evm.TU.SUPER__15.325	SUPER__15	EVM	gene	30534670	30625505	.	-	.	ID=evm.TU.SUPER__15.325;Name=EVM prediction SUPER__15.325
ENSG00000075914.1	gene_1688	evm.TU.SUPER__15.514	SUPER__15	EVM	gene	49614551	49639626	.	-	.	ID=evm.TU.SUPER__15.514;Name=EVM prediction SUPER__15.514
ENSG00000075975.1	gene_1690	evm.TU.SUPER__15.235	SUPER__15	EVM	gene	24975269	25004567	.	+	.	ID=evm.TU.SUPER__15.235;Name=EVM prediction SUPER__15.235
ENSG00000076201.1	gene_1699	evm.TU.SUPER__15.739	SUPER__15	EVM	gene	58272171	58290758	.	-	.	ID=evm.TU.SUPER__15.739;Name=EVM prediction SUPER__15.739
ENSG00000076242.1	gene_1700	reg_19020	SUPER__15	TOGA	gene	48626612	48657073	.	+	.	ID=reg_19020;Name=gene.reg_19020
ENSG00000077092.1	gene_1731	evm.TU.SUPER__15.433	SUPER__15	EVM	gene	41658384	41810055	.	+	.	ID=evm.TU.SUPER__15.433;Name=EVM prediction SUPER__15.433
ENSG00000077097.1	gene_1732	evm.TU.SUPER__15.434	SUPER__15	EVM	gene	41811731	41871908	.	-	.	ID=evm.TU.SUPER__15.434;Name=EVM prediction SUPER__15.434
ENSG00000077549.1	gene_1758	evm.TU.SUPER__15.106	SUPER__15	EVM	gene	14508918	14509767	.	-	.	ID=evm.TU.SUPER__15.106;Name=EVM prediction SUPER__15.106
ENSG00000081307.1	gene_1953	evm.TU.SUPER__15.356	SUPER__15	EVM	gene	32949520	32963390	.	-	.	ID=evm.TU.SUPER__15.356;Name=EVM prediction SUPER__15.356
ENSG00000088538.1	gene_2238	evm.TU.SUPER__15.643	SUPER__15	EVM	gene	56205271	56378724	.	-	.	ID=evm.TU.SUPER__15.643;Name=EVM prediction SUPER__15.643
ENSG00000088543.1	gene_2239	evm.TU.SUPER__15.648	SUPER__15	EVM	gene	56464651	56469281	.	+	.	ID=evm.TU.SUPER__15.648;Name=EVM prediction SUPER__15.648
ENSG00000088726.1	gene_2241	evm.TU.SUPER__15.238	SUPER__15	EVM	gene	25114112	25126456	.	-	.	ID=evm.TU.SUPER__15.238;Name=EVM prediction SUPER__15.238
ENSG00000088727.1	gene_2242	evm.TU.SUPER__15.742	SUPER__15	EVM	gene	58345834	58378005	.	+	.	ID=evm.TU.SUPER__15.742;Name=EVM prediction SUPER__15.742
ENSG00000090097.1	gene_2347	evm.TU.SUPER__15.628	SUPER__15	EVM	gene	55972158	55975160	.	+	.	ID=evm.TU.SUPER__15.628;Name=EVM prediction SUPER__15.628
ENSG00000091181.1	gene_2419	evm.TU.SUPER__15.604	SUPER__15	EVM	gene	55146503	55161144	.	-	.	ID=evm.TU.SUPER__15.604;Name=EVM prediction SUPER__15.604
ENSG00000091317.1	gene_2421	evm.TU.SUPER__15.464	SUPER__15	EVM	gene	46195100	46214909	.	-	.	ID=evm.TU.SUPER__15.464;Name=EVM prediction SUPER__15.464
ENSG00000091513.1	gene_2428	evm.TU.SUPER__15.346	SUPER__15	EVM	gene	32225672	32254803	.	-	.	ID=evm.TU.SUPER__15.346;Name=EVM prediction SUPER__15.346
ENSG00000091513.2	gene_2429	evm.TU.SUPER__15.347	SUPER__15	EVM	gene	32273353	32310530	.	-	.	ID=evm.TU.SUPER__15.347;Name=EVM prediction SUPER__15.347
ENSG00000091527.1	gene_2430	evm.TU.SUPER__15.349	SUPER__15	EVM	gene	32378106	32390684	.	-	.	ID=evm.TU.SUPER__15.349;Name=EVM prediction SUPER__15.349
ENSG00000092345.1	gene_2483	evm.TU.SUPER__15.393	SUPER__15	EVM	gene	35699483	35715761	.	-	.	ID=evm.TU.SUPER__15.393;Name=EVM prediction SUPER__15.393
ENSG00000093167.1	gene_2513	evm.TU.SUPER__15.493	SUPER__15	EVM	gene	48659865	48757669	.	-	.	ID=evm.TU.SUPER__15.493;Name=EVM prediction SUPER__15.493
ENSG00000093183.1	gene_2515	evm.TU.SUPER__15.575	SUPER__15	EVM	gene	53108876	53119764	.	-	.	ID=evm.TU.SUPER__15.575;Name=EVM prediction SUPER__15.575
ENSG00000093217.1	gene_2516	evm.TU.SUPER__15.541	SUPER__15	EVM	gene	51120894	51154168	.	+	.	ID=evm.TU.SUPER__15.541;Name=EVM prediction SUPER__15.541
ENSG00000099783.1	gene_2633	evm.TU.SUPER__15.90	SUPER__15	EVM	gene	13338817	13340622	.	+	.	ID=evm.TU.SUPER__15.90;Name=EVM prediction SUPER__15.90
ENSG00000100387.1	gene_2842	evm.TU.SUPER__15.40	SUPER__15	EVM	gene	4605101	4605403	.	+	.	ID=evm.TU.SUPER__15.40;Name=EVM prediction SUPER__15.40
ENSG00000100568.2	gene_2910	evm.TU.SUPER__15.321	SUPER__15	EVM	gene	30055999	30064030	.	-	.	ID=evm.TU.SUPER__15.321;Name=EVM prediction SUPER__15.321
ENSG00000101911.1	gene_3253	evm.TU.SUPER__15.431	SUPER__15	EVM	gene	41062223	41063182	.	+	.	ID=evm.TU.SUPER__15.431;Name=EVM prediction SUPER__15.431
ENSG00000103264.65	gene_3604	evm.TU.SUPER__15.27	SUPER__15	EVM	gene	3181136	3183321	.	+	.	ID=evm.TU.SUPER__15.27;Name=EVM prediction SUPER__15.27
ENSG00000103264.66	gene_3605	evm.TU.SUPER__15.80	SUPER__15	EVM	gene	9917487	9918980	.	-	.	ID=evm.TU.SUPER__15.80;Name=EVM prediction SUPER__15.80
ENSG00000105141.1	gene_3919	evm.TU.SUPER__15.556	SUPER__15	EVM	gene	51793653	51806883	.	+	.	ID=evm.TU.SUPER__15.556;Name=EVM prediction SUPER__15.556
ENSG00000113805.1	gene_5406	evm.TU.SUPER__15.590	SUPER__15	EVM	gene	53656069	53739101	.	-	.	ID=evm.TU.SUPER__15.590;Name=EVM prediction SUPER__15.590
ENSG00000113811.1	gene_5409	evm.TU.SUPER__15.130	SUPER__15	EVM	gene	17806266	17812889	.	+	.	ID=evm.TU.SUPER__15.130;Name=EVM prediction SUPER__15.130
ENSG00000113812.1	gene_5410	evm.TU.SUPER__15.131	SUPER__15	EVM	gene	17815216	17828962	.	+	.	ID=evm.TU.SUPER__15.131;Name=EVM prediction SUPER__15.131
ENSG00000113851.1	gene_5413	evm.TU.SUPER__15.606	SUPER__15	EVM	gene	55185409	55198491	.	-	.	ID=evm.TU.SUPER__15.606;Name=EVM prediction SUPER__15.606
ENSG00000113971.1	gene_5425	evm.TU.SUPER__15.355	SUPER__15	EVM	gene	32909870	32945075	.	+	.	ID=evm.TU.SUPER__15.355;Name=EVM prediction SUPER__15.355
ENSG00000114019.1	gene_5427	evm.TU.SUPER__15.339	SUPER__15	EVM	gene	31823804	31837064	.	+	.	ID=evm.TU.SUPER__15.339;Name=EVM prediction SUPER__15.339
ENSG00000114026.1	gene_5430	reg_19079	SUPER__15	TOGA	gene	22714782	22727236	.	+	.	ID=reg_19079;Name=gene.reg_19079
ENSG00000114054.1	gene_5433	reg_17548	SUPER__15	TOGA	gene	30415712	30480146	.	-	.	ID=reg_17548;Name=gene.reg_17548
ENSG00000114098.1	gene_5436	evm.TU.SUPER__15.311	SUPER__15	EVM	gene	29218120	29292734	.	-	.	ID=evm.TU.SUPER__15.311;Name=EVM prediction SUPER__15.311
ENSG00000114107.1	gene_5437	reg_19049	SUPER__15	TOGA	gene	29038566	29076191	.	+	.	ID=reg_19049;Name=gene.reg_19049
ENSG00000114113.1	gene_5438	evm.TU.SUPER__15.295	SUPER__15	EVM	gene	28428848	28442068	.	+	.	ID=evm.TU.SUPER__15.295;Name=EVM prediction SUPER__15.295
ENSG00000114115.1	gene_5439	reg_19069	SUPER__15	TOGA	gene	28384205	28404716	.	+	.	ID=reg_19069;Name=gene.reg_19069
ENSG00000114120.1	gene_5440	evm.TU.SUPER__15.282	SUPER__15	EVM	gene	27311508	27341092	.	-	.	ID=evm.TU.SUPER__15.282;Name=EVM prediction SUPER__15.282
ENSG00000114124.1	gene_5441	evm.TU.SUPER__15.271	SUPER__15	EVM	gene	26710796	26739493	.	-	.	ID=evm.TU.SUPER__15.271;Name=EVM prediction SUPER__15.271
ENSG00000114125.1	gene_5442	reg_17685	SUPER__15	TOGA	gene	26752286	26758208	.	-	.	ID=reg_17685;Name=gene.reg_17685
ENSG00000114126.1	gene_5444	evm.TU.SUPER__15.267	SUPER__15	EVM	gene	26514135	26600541	.	+	.	ID=evm.TU.SUPER__15.267;Name=EVM prediction SUPER__15.267
ENSG00000114166.1	gene_5446	evm.TU.SUPER__15.413	SUPER__15	EVM	gene	38011750	38101209	.	+	.	ID=evm.TU.SUPER__15.413;Name=EVM prediction SUPER__15.413
ENSG00000114251.1	gene_5451	evm.TU.SUPER__15.123	SUPER__15	EVM	gene	16455946	16472977	.	+	.	ID=evm.TU.SUPER__15.123;Name=EVM prediction SUPER__15.123
ENSG00000114268.1	gene_5452	evm.TU.SUPER__15.720	SUPER__15	EVM	gene	57733010	57751914	.	+	.	ID=evm.TU.SUPER__15.720;Name=EVM prediction SUPER__15.720
ENSG00000114270.1	gene_5453	reg_19316	SUPER__15	TOGA	gene	57693925	57726256	.	+	.	ID=reg_19316;Name=gene.reg_19316
ENSG00000114270.2	gene_5454	evm.TU.SUPER__15.718	SUPER__15	EVM	gene	57693925	57726256	.	+	.	ID=evm.TU.SUPER__15.718;Name=EVM prediction SUPER__15.718
ENSG00000114302.1	gene_5456	evm.TU.SUPER__15.711	SUPER__15	EVM	gene	57555205	57593085	.	+	.	ID=evm.TU.SUPER__15.711;Name=EVM prediction SUPER__15.711
ENSG00000114316.1	gene_5458	evm.TU.SUPER__15.692	SUPER__15	EVM	gene	57259321	57293871	.	+	.	ID=evm.TU.SUPER__15.692;Name=EVM prediction SUPER__15.692
ENSG00000114349.1	gene_5461	evm.TU.SUPER__15.665	SUPER__15	EVM	gene	56746088	56749539	.	-	.	ID=evm.TU.SUPER__15.665;Name=EVM prediction SUPER__15.665
ENSG00000114353.1	gene_5462	evm.TU.SUPER__15.663	SUPER__15	EVM	gene	56698107	56714623	.	-	.	ID=evm.TU.SUPER__15.663;Name=EVM prediction SUPER__15.663
ENSG00000114378.1	gene_5464	reg_19132	SUPER__15	TOGA	gene	56662639	56664433	.	+	.	ID=reg_19132;Name=gene.reg_19132
ENSG00000114383.1	gene_5465	evm.TU.SUPER__15.656	SUPER__15	EVM	gene	56648335	56650062	.	+	.	ID=evm.TU.SUPER__15.656;Name=EVM prediction SUPER__15.656
ENSG00000114388.1	gene_5467	evm.TU.SUPER__15.653	SUPER__15	EVM	gene	56628620	56633838	.	+	.	ID=evm.TU.SUPER__15.653;Name=EVM prediction SUPER__15.653
ENSG00000114395.1	gene_5469	evm.TU.SUPER__15.652	SUPER__15	EVM	gene	56626148	56627904	.	-	.	ID=evm.TU.SUPER__15.652;Name=EVM prediction SUPER__15.652
ENSG00000114405.1	gene_5470	evm.TU.SUPER__15.83	SUPER__15	EVM	gene	10594481	10605000	.	-	.	ID=evm.TU.SUPER__15.83;Name=EVM prediction SUPER__15.83
ENSG00000114541.1	gene_5484	evm.TU.SUPER__15.37	SUPER__15	EVM	gene	4361872	4532257	.	+	.	ID=evm.TU.SUPER__15.37;Name=EVM prediction SUPER__15.37
ENSG00000114646.1	gene_5492	evm.TU.SUPER__15.736	SUPER__15	EVM	gene	58207608	58215681	.	+	.	ID=evm.TU.SUPER__15.736;Name=EVM prediction SUPER__15.736
ENSG00000114648.1	gene_5493	evm.TU.SUPER__15.741	SUPER__15	EVM	gene	58310012	58345449	.	-	.	ID=evm.TU.SUPER__15.741;Name=EVM prediction SUPER__15.741
ENSG00000114650.1	gene_5494	evm.TU.SUPER__15.738	SUPER__15	EVM	gene	58256640	58271563	.	+	.	ID=evm.TU.SUPER__15.738;Name=EVM prediction SUPER__15.738
ENSG00000114670.1	gene_5496	reg_17486	SUPER__15	TOGA	gene	33894417	34040558	.	-	.	ID=reg_17486;Name=gene.reg_17486
ENSG00000114686.1	gene_5497	evm.TU.SUPER__15.363	SUPER__15	EVM	gene	33784586	33828554	.	+	.	ID=evm.TU.SUPER__15.363;Name=EVM prediction SUPER__15.363
ENSG00000114735.1	gene_5499	evm.TU.SUPER__15.647	SUPER__15	EVM	gene	56453387	56459983	.	-	.	ID=evm.TU.SUPER__15.647;Name=EVM prediction SUPER__15.647
ENSG00000114737.1	gene_5500	reg_19101	SUPER__15	TOGA	gene	56426001	56430502	.	+	.	ID=reg_19101;Name=gene.reg_19101
ENSG00000114738.1	gene_5501	evm.TU.SUPER__15.645	SUPER__15	EVM	gene	56395508	56419310	.	-	.	ID=evm.TU.SUPER__15.645;Name=EVM prediction SUPER__15.645
ENSG00000114739.1	gene_5502	evm.TU.SUPER__15.542	SUPER__15	EVM	gene	51161509	51181936	.	+	.	ID=evm.TU.SUPER__15.542;Name=EVM prediction SUPER__15.542
ENSG00000114742.1	gene_5503	evm.TU.SUPER__15.547	SUPER__15	EVM	gene	51572754	51605210	.	+	.	ID=evm.TU.SUPER__15.547;Name=EVM prediction SUPER__15.547
ENSG00000114745.1	gene_5505	evm.TU.SUPER__15.548	SUPER__15	EVM	gene	51608784	51616455	.	-	.	ID=evm.TU.SUPER__15.548;Name=EVM prediction SUPER__15.548
ENSG00000114767.1	gene_5507	evm.TU.SUPER__15.631	SUPER__15	EVM	gene	55987286	55994535	.	+	.	ID=evm.TU.SUPER__15.631;Name=EVM prediction SUPER__15.631
ENSG00000114779.1	gene_5511	evm.TU.SUPER__15.627	SUPER__15	EVM	gene	55960903	55964333	.	+	.	ID=evm.TU.SUPER__15.627;Name=EVM prediction SUPER__15.627
ENSG00000114784.1	gene_5512	evm.TU.SUPER__15.561	SUPER__15	EVM	gene	52101671	52103819	.	+	.	ID=evm.TU.SUPER__15.561;Name=EVM prediction SUPER__15.561
ENSG00000114812.1	gene_5516	evm.TU.SUPER__15.573	SUPER__15	EVM	gene	53069572	53094619	.	+	.	ID=evm.TU.SUPER__15.573;Name=EVM prediction SUPER__15.573
ENSG00000114841.1	gene_5517	evm.TU.SUPER__15.170	SUPER__15	EVM	gene	19160526	19229889	.	-	.	ID=evm.TU.SUPER__15.170;Name=EVM prediction SUPER__15.170
ENSG00000114853.1	gene_5520	evm.TU.SUPER__15.578	SUPER__15	EVM	gene	53180050	53186083	.	+	.	ID=evm.TU.SUPER__15.578;Name=EVM prediction SUPER__15.578
ENSG00000114854.1	gene_5521	evm.TU.SUPER__15.165	SUPER__15	EVM	gene	19108549	19111288	.	+	.	ID=evm.TU.SUPER__15.165;Name=EVM prediction SUPER__15.165
ENSG00000114857.1	gene_5522	evm.TU.SUPER__15.577	SUPER__15	EVM	gene	53131624	53168612	.	+	.	ID=evm.TU.SUPER__15.577;Name=EVM prediction SUPER__15.577
ENSG00000114902.1	gene_5526	evm.TU.SUPER__15.157	SUPER__15	EVM	gene	18880567	18882193	.	-	.	ID=evm.TU.SUPER__15.157;Name=EVM prediction SUPER__15.157
ENSG00000114904.1	gene_5527	reg_19087	SUPER__15	TOGA	gene	18835063	18875304	.	+	.	ID=reg_19087;Name=gene.reg_19087
ENSG00000116726.6	gene_5844	evm.TU.SUPER__15.44	SUPER__15	EVM	gene	4757861	4759708	.	+	.	ID=evm.TU.SUPER__15.44;Name=EVM prediction SUPER__15.44
ENSG00000118007.1	gene_6029	evm.TU.SUPER__15.322	SUPER__15	EVM	gene	30176738	30411794	.	+	.	ID=evm.TU.SUPER__15.322;Name=EVM prediction SUPER__15.322
ENSG00000118017.1	gene_6030	evm.TU.SUPER__15.313	SUPER__15	EVM	gene	29315469	29319607	.	+	.	ID=evm.TU.SUPER__15.313;Name=EVM prediction SUPER__15.313
ENSG00000121440.1	gene_6497	evm.TU.SUPER__15.588	SUPER__15	EVM	gene	53445270	53533457	.	-	.	ID=evm.TU.SUPER__15.588;Name=EVM prediction SUPER__15.588
ENSG00000121797.1	gene_6534	evm.TU.SUPER__15.496	SUPER__15	EVM	gene	48928072	48929574	.	-	.	ID=evm.TU.SUPER__15.496;Name=EVM prediction SUPER__15.496
ENSG00000121807.1	gene_6535	reg_17682	SUPER__15	TOGA	gene	48958012	48960307	.	-	.	ID=reg_17682;Name=gene.reg_17682
ENSG00000125037.1	gene_7044	evm.TU.SUPER__15.211	SUPER__15	EVM	gene	22882683	22895855	.	-	.	ID=evm.TU.SUPER__15.211;Name=EVM prediction SUPER__15.211
ENSG00000125046.1	gene_7045	evm.TU.SUPER__15.185	SUPER__15	EVM	gene	21824086	21855655	.	-	.	ID=evm.TU.SUPER__15.185;Name=EVM prediction SUPER__15.185
ENSG00000125870.1	gene_7235	evm.TU.SUPER__15.89	SUPER__15	EVM	gene	13064123	13066116	.	-	.	ID=evm.TU.SUPER__15.89;Name=EVM prediction SUPER__15.89
ENSG00000126062.1	gene_7280	evm.TU.SUPER__15.651	SUPER__15	EVM	gene	56621154	56624676	.	+	.	ID=evm.TU.SUPER__15.651;Name=EVM prediction SUPER__15.651
ENSG00000128536.2	gene_7580	evm.TU.SUPER__15.75	SUPER__15	EVM	gene	9327346	9398764	.	+	.	ID=evm.TU.SUPER__15.75;Name=EVM prediction SUPER__15.75
ENSG00000129055.1	gene_7648	evm.TU.SUPER__15.338	SUPER__15	EVM	gene	31762701	31766173	.	+	.	ID=evm.TU.SUPER__15.338;Name=EVM prediction SUPER__15.338
ENSG00000129071.1	gene_7649	reg_17624	SUPER__15	TOGA	gene	25207516	25215915	.	-	.	ID=reg_17624;Name=gene.reg_17624
ENSG00000129810.1	gene_7738	evm.TU.SUPER__15.414	SUPER__15	EVM	gene	38112098	38124372	.	-	.	ID=evm.TU.SUPER__15.414;Name=EVM prediction SUPER__15.414
ENSG00000131368.1	gene_8038	evm.TU.SUPER__15.250	SUPER__15	EVM	gene	25697495	25708391	.	+	.	ID=evm.TU.SUPER__15.250;Name=EVM prediction SUPER__15.250
ENSG00000131370.1	gene_8039	evm.TU.SUPER__15.378	SUPER__15	EVM	gene	34808934	34873972	.	-	.	ID=evm.TU.SUPER__15.378;Name=EVM prediction SUPER__15.378
ENSG00000131373.1	gene_8040	evm.TU.SUPER__15.382	SUPER__15	EVM	gene	35020018	35053080	.	-	.	ID=evm.TU.SUPER__15.382;Name=EVM prediction SUPER__15.382
ENSG00000131374.1	gene_8041	evm.TU.SUPER__15.398	SUPER__15	EVM	gene	36068183	36333831	.	-	.	ID=evm.TU.SUPER__15.398;Name=EVM prediction SUPER__15.398
ENSG00000131375.1	gene_8042	evm.TU.SUPER__15.377	SUPER__15	EVM	gene	34771886	34805891	.	+	.	ID=evm.TU.SUPER__15.377;Name=EVM prediction SUPER__15.377
ENSG00000131378.1	gene_8043	evm.TU.SUPER__15.392	SUPER__15	EVM	gene	35482512	35644646	.	-	.	ID=evm.TU.SUPER__15.392;Name=EVM prediction SUPER__15.392
ENSG00000131379.1	gene_8044	reg_17699	SUPER__15	TOGA	gene	25953172	26005287	.	-	.	ID=reg_17699;Name=gene.reg_17699
ENSG00000131381.1	gene_8046	evm.TU.SUPER__15.249	SUPER__15	EVM	gene	25667100	25689351	.	+	.	ID=evm.TU.SUPER__15.249;Name=EVM prediction SUPER__15.249
ENSG00000131386.1	gene_8047	evm.TU.SUPER__15.388	SUPER__15	EVM	gene	35385668	35414611	.	+	.	ID=evm.TU.SUPER__15.388;Name=EVM prediction SUPER__15.388
ENSG00000131389.1	gene_8048	reg_17506	SUPER__15	TOGA	gene	26146420	26222145	.	-	.	ID=reg_17506;Name=gene.reg_17506
ENSG00000131748.2	gene_8098	evm.TU.SUPER__15.79	SUPER__15	EVM	gene	9783069	9784355	.	+	.	ID=evm.TU.SUPER__15.79;Name=EVM prediction SUPER__15.79
ENSG00000132153.1	gene_8154	reg_17641	SUPER__15	TOGA	gene	58087337	58105207	.	-	.	ID=reg_17641;Name=gene.reg_17641
ENSG00000132155.1	gene_8155	reg_17688	SUPER__15	TOGA	gene	25006668	25033693	.	-	.	ID=reg_17688;Name=gene.reg_17688
ENSG00000132164.1	gene_8156	evm.TU.SUPER__15.224	SUPER__15	EVM	gene	23618640	23720061	.	+	.	ID=evm.TU.SUPER__15.224;Name=EVM prediction SUPER__15.224
ENSG00000132170.1	gene_8157	evm.TU.SUPER__15.232	SUPER__15	EVM	gene	24797383	24863300	.	+	.	ID=evm.TU.SUPER__15.232;Name=EVM prediction SUPER__15.232
ENSG00000134070.1	gene_8520	evm.TU.SUPER__15.216	SUPER__15	EVM	gene	23003390	23062995	.	+	.	ID=evm.TU.SUPER__15.216;Name=EVM prediction SUPER__15.216
ENSG00000134077.1	gene_8521	reg_19175	SUPER__15	TOGA	gene	22448607	22471414	.	+	.	ID=reg_19175;Name=gene.reg_19175
ENSG00000134086.1	gene_8522	reg_19377	SUPER__15	TOGA	gene	22990131	22997214	.	+	.	ID=reg_19377;Name=gene.reg_19377
ENSG00000134107.1	gene_8523	evm.TU.SUPER__15.617	SUPER__15	EVM	gene	55694324	55698099	.	+	.	ID=evm.TU.SUPER__15.617;Name=EVM prediction SUPER__15.617
ENSG00000134108.1	gene_8524	evm.TU.SUPER__15.618	SUPER__15	EVM	gene	55746771	55770961	.	+	.	ID=evm.TU.SUPER__15.618;Name=EVM prediction SUPER__15.618
